poi_type,name,latitude,longitude
clinic,Детская поликлиника №94,55.777519,37.4888014
mall,,55.6249622,37.7084224
mall,,55.8259599,37.6493275
mall,,55.6223647,37.2698629
mall,,55.8147995,37.7742171
mall,Крестовский,55.7932167,37.6357488
mall,,55.7284007,37.7651464
kindergarten,,55.6545649,37.3595684
kindergarten,,55.6548676,37.3589649
kindergarten,,55.6543686,37.3590749
kindergarten,,55.6545411,37.3588126
kindergarten,,55.6546727,37.3592965
mall,,55.7306684,37.5460182
kindergarten,Многопрофильный лицей № 1501. 1-е дошкольное отделение № 1921,55.7792124,37.603914
school,,55.6602417,37.7756397
school,,55.6598351,37.7642406
mall,Магнит,55.6607535,37.7600474
school,,55.6778493,37.7673625
kindergarten,Школа № 460 имени дважды Героев Советского Союза А.А. Головачёва и С.Ф. Шутова (ДГ-5),55.6794431,37.7668384
kindergarten,Гимназия №1788. Дошкольное отделение №9,55.6357064,37.317332
mall,,55.6597725,37.7594075
kindergarten,Школа № 2099. Здание 3,55.8167738,37.4918663
mall,,55.8148449,37.6874713
mall,,55.8142921,37.6884446
mall,,55.8154644,37.6866084
mall,,55.8839395,37.5542437
school,Центр образования №1524. Корпус 3,55.6896469,37.7220748
school,,55.6371021,37.7549869
mall,,55.6198123,37.718268
mall,,55.8980788,37.5518373
mall,,55.8955079,37.5576798
school,Гимназия №1788. Отделение №10,55.6346092,37.3259922
school,Школа №393,55.6775483,37.7609936
school,"Школа № 654 им. А. Д. Фридмана, корпус 3",55.6956907,37.7498411
school,"НОУ Школа ""Апогей""",55.6795447,37.753285
mall,,55.7075662,37.9201371
mall,,55.9010485,37.553498
mall,,55.9012991,37.5531325
kindergarten,,55.6504446,37.7555789
school,,55.6507007,37.7546706
kindergarten,Школа №2026 (дошкольный учебный корпус №6),55.7250011,37.9034342
kindergarten,Школа №2026 (дошкольный учебный корпус №8),55.7240227,37.9005856
mall,,55.6497808,37.7596773
mall,,55.7163672,37.9006947
kindergarten,Школа № 1101. Дошкольное отделение «Лесная сказка»,55.62595,37.4810562
school,Школа 1355 с углубленным изучением экономики и информатики,55.5435007,37.5817341
clinic,Поликлиника №36,55.6506612,37.7472863
kindergarten,,55.6558453,37.7471003
kindergarten,,55.6540924,37.7459609
mall,,55.6513658,37.7445874
mall,,55.6213446,37.7588609
mall,,55.7955977,37.6358897
kindergarten,"ГБОУ Школа №2120, корпус Д5",55.6012535,37.3581214
mall,Град,55.5908922,37.3669984
kindergarten,"Детский сад 45 ОАО ""РЖД""",55.4329369,36.8706429
mall,,55.7933854,37.4924769
mall,,55.7386276,37.5254276
mall,,55.7392213,37.5259858
school,Младшая школа №1496,55.7219792,37.6035283
clinic,Центр планирования семьи и репродукции ДЗМ,55.6685823,37.5808181
clinic,Городская поликлиника №2 (филиал №3),55.6484763,37.6097642
school,Школа № 553,55.7242137,37.6235887
school,Школа №1279,55.6602874,37.6062387
kindergarten,Детский сад № 1403,55.6619129,37.6063568
mall,,55.7088858,37.891798
mall,,55.7087724,37.8854211
school,Школа №1623,55.6250771,37.6140342
kindergarten,Детский сад №1834,55.6241119,37.6126637
kindergarten,Детский сад №917,55.6137791,37.5954438
kindergarten,Школа № 1158. Корпус дошкольного образования «Мечта»,55.6354819,37.5905932
mall,,55.7040124,37.419171
mall,"Торговый центр ""Некрасовка""",55.7018446,37.9316161
school,Школа №285 имени В.А. Молодцова,55.8763892,37.6290788
mall,,55.8388885,37.4640803
mall,,55.8004829,37.6795496
mall,,55.7985951,37.6726633
school,"ГБОУ школа № 1595, филиал",55.6996068,37.9226622
mall,,55.7825357,37.7116392
mall,,55.7846636,37.7140275
mall,"Торговый центр ""Ярославчик""",55.87912,37.7201903
mall,,55.6807533,37.6330181
mall,,55.6808347,37.6330461
mall,,55.7815015,37.6979197
mall,,55.7806367,37.6969592
kindergarten,,55.8059641,37.5470221
mall,Shell,55.6362302,37.7042513
clinic,"Городская поликлиника № 11, филиал № 1",55.6717276,37.5450044
clinic,Научно-практический центр детской психоневрологии. Дневной стационар №4,55.7586566,37.5409753
mall,Магнит,55.5035366,37.5362588
mall,Пятёрочка,55.5029782,37.537668
kindergarten,Детский сад №229,55.7106995,37.6615929
kindergarten,Детский сад № 2091,55.7291203,37.6788028
mall,,55.4148993,37.1903827
school,"Школа №402 имени Алии Молдагуловой (школьный корпус ""Мой профиль"")",55.7249218,37.8352874
mall,,55.5891108,37.454105
mall,,55.6823183,37.7735498
kindergarten,Школа № 460 имени дважды Героев Советского Союза А.А. Головачёва и С.Ф. Шутова (ДГ-6),55.6808544,37.7667484
mall,,55.6736905,37.7944432
kindergarten,Детский сад №381,55.8080275,37.7112367
kindergarten,,55.6810519,37.6113237
mall,,55.7377674,37.4707887
mall,,55.654952,37.829786
kindergarten,Детский сад №720,55.8802785,37.7064247
mall,,55.7180854,37.7918679
mall,Пятёрочка,55.6514053,37.7241968
kindergarten,Детский сад №2704,55.875651,37.7202259
kindergarten,Гимназия №1788. Дошкольное отделение №3,55.6377942,37.3307333
mall,,55.8950944,37.5585356
kindergarten,Лицей № 38. Дошкольное отделение № 10,55.7830639,37.4682924
kindergarten,,55.503482,37.5382061
kindergarten,Центр образования №1998,55.636983,37.7520557
clinic,Городская поликлиника № 23 — филиал № 5,55.698802,37.9296597
mall,"Гастрономический центр ""Зарядье""",55.7503974,37.6285831
kindergarten,"Школа № 1191. Здание 9 ""Яблонька""",55.8563037,37.3626008
mall,Городская усадьба И. А. Алабова,55.7545524,37.6373832
mall,,55.8967902,37.6222118
mall,Продуктовая межрегиональная ярмарка,55.7819144,37.7209435
mall,,55.7783225,37.6911647
school,Школа №962. Начальная школа,55.8635333,37.5959611
mall,,55.6042633,37.7383677
mall,Цветочный пассаж,55.604758,37.740275
mall,,55.5441887,37.5255335
mall,,55.9398768,37.3646876
school,Школа №2048 с дошкольным отделением,55.7033533,37.9381999
school,Школа №1797,55.8073519,37.7122562
mall,,55.7860498,37.7283211
mall,,55.463544,36.9407518
mall,Дикси,55.5700063,37.4891912
kindergarten,Детский сад № 1387,55.7789598,37.6110858
school,,55.7715368,37.4709838
mall,,55.633687,37.3602596
mall,,55.5958028,37.7402028
mall,"Автосервис ""Старый приятель и К""",55.8153899,37.7809019
mall,,55.8154284,37.7798212
mall,,55.7295716,37.608508
mall,,55.8114818,37.4871922
school,Школа №440 (Гимназия № 1811 «Восточное Измайлово»),55.7896737,37.8127305
kindergarten,Школа на проспекте Вернадского. Корпус дошкольного образования 5,55.6563965,37.4901662
mall,,55.6679153,37.7761557
mall,,55.8355876,37.3988733
mall,,55.9136099,37.5564629
kindergarten,"Школа №1256 имени Героя Советского Союза И. С. Полбина (дошкольное отделение, корпус 3)",55.6784765,37.7260469
mall,,55.7558849,37.6397094
school,"Школа ""Покровский квартал"", Отделение ОВЗ",55.7548179,37.6464144
mall,,55.7549495,37.6454887
mall,,55.5405474,37.5728718
school,Средняя общеобразовательная школа №1355 с дошкольным отделением,55.5406041,37.5780201
kindergarten,Детский сад №1043,55.8007834,37.4846858
kindergarten,Ново-Никольская гимназия. Дошкольное отделение,55.5450313,37.1524184
mall,"Торговый центр ""Фиеста""",55.9333726,37.5565014
kindergarten,,55.7031226,37.4904059
kindergarten,Школа № 1391 Дошкольное отделение № 3 (Детский сад),55.4660708,36.943733
kindergarten,"Гимназия №1506, дошкольное отделение",55.8911872,37.6485366
kindergarten,"Детский сад ""Умка""",55.8925842,37.6572345
school,Гимназия №1558,55.8685922,37.6533191
school,"Школа Свиблово, корпус 2",55.8538772,37.6591808
mall,,55.8042325,37.5140904
mall,,55.7932084,37.8131842
mall,,55.6072894,37.7230263
school,Школа №2062,55.4678772,36.9382616
school,Начальная школа,55.4665982,36.9376496
mall,,55.7761317,37.6768172
mall,,55.5330292,37.4500206
mall,,55.7896028,37.63609
mall,,55.7556582,37.634273
mall,Экомаркет,55.6304255,37.5168874
mall,,55.8160979,37.6861179
mall,,55.8159005,37.6857136
mall,,55.8094526,37.5133007
kindergarten,Детский сад № 879,55.7840475,37.6386054
kindergarten,Детский сад Развитие 21век,55.6761008,37.5945524
mall,,55.6111298,37.7163889
mall,,55.8051773,37.4181573
mall,,55.736206,37.5957868
mall,,55.7269953,37.6636273
mall,,55.46376,36.940385
mall,Лента,55.455596,37.2893493
mall,,55.6213532,37.7392577
mall,,55.4672677,36.9217069
clinic,Консультативно-диагностический центр № 2 Филиал №1,55.8147421,37.7142999
kindergarten,,55.799077,37.5530406
mall,,55.7348145,37.8282912
school,Школа № 2044,55.9321432,37.5409063
kindergarten,Школа №2044 Дошкольное отделение №4,55.9301186,37.5425098
mall,Магнит,55.920985,37.5409819
mall,,55.8580591,37.4861875
kindergarten,,55.708362,37.9243167
mall,,55.4402086,37.290924
mall,,55.2191008,36.99185
mall,,55.2189767,36.9929086
mall,,55.2188627,36.9923634
mall,,55.2627606,37.1043748
mall,,55.2626187,37.1040536
mall,,55.7864746,37.5833269
mall,Торговый центр «Львово»,55.2763142,37.1140128
mall,"Торгово-развлекательный центр ""Каширская Плаза""",55.6212756,37.7139212
kindergarten,,55.8710569,37.6923745
mall,,55.3192399,37.1537244
school,Школа №750,55.8647481,37.6960994
mall,,55.3207718,37.157658
mall,,55.3202802,37.157048
mall,,55.3028778,37.2135471
school,Начальная школа,55.3127702,37.1831593
mall,,55.3102942,37.1897599
school,Школа № 1536. Корпус школьного образования № 1,55.6800806,37.5393311
kindergarten,Детский сад 97,55.6781345,37.5417093
mall,,55.6208876,37.6093273
school,Школа №933,55.5822032,37.651096
mall,Северные ворота,55.8791806,37.4802727
mall,,55.6731837,37.6133002
mall,,55.8391963,37.6257914
clinic,Медицинский центр Минобороны России,55.6770795,37.5759547
