source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all,50418446.8447913,100.88629169407437,2,8,23,,55.70972846576628,37.469285825226876,,,9.054752693580996,с мебелью,монолитные,2002,2.64,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,499755.17979865114,0.34782608695652173,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all-ramenki,31108502.65729523,71.64851203728374,2,23,52,,55.70750279557545,37.481162897576986,,,8.551764309248568,черновая отделка,монолитные,2025,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,434182.117293759,0.4423076923076923,1.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
2k,50323763.06799768,69.71058405095484,2,7,31,,55.69561287827549,37.45994339671129,,,25.21570253812254,unknown,монолитно-кирпичный,2009,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,721895.5880675681,0.22580645161290322,17.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,21605230.574842747,62.969573697274555,3,6,15,,55.67617817106026,37.45646219042377,,,8.883329192989711,косметический ремонт,панельные,1976,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,343105.8733017572,0.4,50.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,18851018.736072194,23.240213316924198,1,11,49,,55.692225092572066,37.475482670035156,,,4.782353594809881,без отделки,монолитные,2018,2.64,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,811137.9391833867,0.22448979591836735,8.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,140880118.31556016,156.16547557833272,5,12,17,,55.703005497484256,37.510477534745775,,,15.189342302793795,unknown,панельные,2002,2.64,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг, подземный паркинг",есть,synthetic,,,,,,,,,,902120.7651296435,0.7058823529411765,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,18134439.06217025,42.56208387161522,2,3,5,,55.722271294744374,37.42706885075548,,,5.489003412731253,косметический ремонт,панельные,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,426070.2816354384,0.6,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,43638222.78472754,49.542726275501465,2,3,14,,55.71509328282724,37.49972475023786,,,5.44108990337373,требует ремонта / частичный ремонт,монолитные,2023,2.5,не угловая,"грузовой, пассажирский",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,880819.9722813063,0.21428571428571427,3.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,8306370.32157054,79.52994382468745,3,14,17,,55.697364715747234,37.49735872069494,,,13.160750944764759,косметический ремонт,панельные,2022,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,104443.30678619316,0.8235294117647058,4.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,16470935.835396698,22.854272815664466,1,12,49,,55.69353525895774,37.47645864828935,,,4.725008437588488,без отделки,монолитные,2018,2.8,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,720693.9362388031,0.24489795918367346,8.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,26705620.182618447,52.095817759829146,1,9,39,,55.70343265525934,37.4534574451983,,,16.077890699789435,косметический ремонт,кирпичные,2003,2.68,не угловая,пассажирский,,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,512625.0307795539,0.23076923076923078,23.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
2k,20246148.541251495,56.256564122510106,2,3,7,,55.68361495953593,37.45573148038258,,,9.067099009227979,косметический ремонт,кирпичные,2002,2.5,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,359889.53212928877,0.42857142857142855,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
1k,14520950.299652562,31.432502714439405,1,6,14,,55.718986741427145,37.422649190768865,,,7.439018577715194,unknown,монолитные,2023,2.8,не угловая,unknown,,unknown,наземный паркинг,нет,synthetic,,,,,,,,,,461972.45035095327,0.42857142857142855,3.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,16720170.780506043,24.372860512477736,0,3,32,,55.692388340443905,37.47864841780561,,,3.5087787429945485,черновая отделка,монолитные,2002,3.0,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,686015.9385865323,0.09375,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
4k,39730515.2737067,103.14967192268003,4,15,23,,55.696580305173825,37.50240742607366,,,10.135647697852548,евроремонт,панельные,2020,2.68,угловая,грузовой,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,385173.45264547516,0.6521739130434783,6.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all-mozhaiskii,15289437.183016216,34.04115808871197,1,3,9,,55.722141425418805,37.405880568846335,,,6.125795076554386,евроремонт,кирпичные,2017,3.1,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,449145.623752624,0.3333333333333333,9.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all-ramenki,40297567.34555893,72.28342822137978,3,14,37,,55.6982790728887,37.47370167638212,,,12.724250551878416,современный ремонт,монолитные,2022,2.68,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,нет,synthetic,,,,,,,,,,557493.8590646401,0.3783783783783784,4.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,22041725.53594781,28.939234333324084,0,1,32,,55.691878193968556,37.47959383018222,,,2.6656341771599936,черновая отделка,монолитные,2002,3.0,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,761655.4495557728,0.03125,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,19798079.78335007,64.2504287297305,3,6,17,,55.67479579908399,37.45695111106457,,,9.173630268782073,косметический ремонт,панельные,2007,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,308139.26342236117,0.35294117647058826,19.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,13049316.868500212,19.396333377839557,0,6,30,,55.69254467414317,37.45780565245452,,,4.9043475299703685,чистовая отделка,монолитные,2002,3.0,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,672772.3541506636,0.2,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
3k,38781420.66531725,76.05049288662052,3,15,24,,55.69338507060765,37.46226594783057,,,9.822491922941516,чистовая отделка,монолитные,1990,2.8,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,509943.0548482353,0.625,36.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,9867765.437561478,30.46886997009141,1,2,23,,55.69306411679318,37.4606530076776,,,9.549165084484834,чистовая отделка,панельные,2008,2.64,не угловая,unknown,,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,323863.846845905,0.08695652173913043,18.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
3k,28403629.218299504,71.98519484657362,3,16,18,,55.73128122213507,37.41385730681397,,,8.570887986985975,евроремонт,панельные,2002,3.0,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,394575.98578204686,0.8888888888888888,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
4k,56561445.412894934,122.8205030602573,4,22,30,,55.66712673421091,37.48171036390691,,,8.650036521677743,черновая отделка,монолитные,2000,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,460521.1996660295,0.7333333333333333,26.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,49858873.40562893,80.54973437859759,2,24,50,,55.694318740635836,37.472890527134375,,,7.631072255061392,без отделки,монолитные,2002,2.68,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,618982.4682882709,0.48,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
3k,13516339.800659606,66.29864234769663,3,14,17,,55.704289007299536,37.481171105633535,,,8.619871119202074,косметический ремонт,панельные,1990,2.68,не угловая,"пассажирский, грузовой",,unknown,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,203870.53674152945,0.8235294117647058,36.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,17766048.58818352,42.235741260887785,2,3,4,,55.72150890606251,37.4252471563735,,,5.439634283364931,косметический ремонт,панельные,1966,2.68,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,420640.1511564256,0.75,60.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,19282440.783115976,38.595981981975356,2,11,14,,55.701079552532754,37.39366650680721,,,23.157589189185213,unknown,монолитные,1970,2.6,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,нет,synthetic,,,,,,,,,,499597.1029347313,0.7857142857142857,56.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
3k,36407850.6669991,76.15871464298947,3,14,24,,55.69278280451713,37.462674855318745,,,10.094103697526354,чистовая отделка,монолитные,2009,3.0,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,478052.3258259914,0.5833333333333334,17.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
studio,14093672.579652943,20.78550144286223,0,18,18,,55.683334802063584,37.446339988877284,,,2.637445109330939,unknown,смешанные,2024,2.74,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,678053.0466582864,1.0,2.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all-fili-davydkovo,81662634.27979872,146.47661673903764,3,20,23,,55.73575773977153,37.453604489797954,,,44.693203973785536,без отделки,монолитные,1985,3.1,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,нет,synthetic,,,,,,,,,,557513.1109512766,0.8695652173913043,41.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,26751889.83544244,69.1389796920008,2,3,43,,55.69736964839355,37.47034327160321,,,19.99823276434353,без отделки,монолитные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,386929.1961584669,0.06976744186046512,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,17308421.572459083,34.09338682151753,0,2,28,,55.717692394164345,37.429955624376205,,,5.601817183529366,евроремонт,сборно-монолитный железобетонный каркас,2019,2.68,не угловая,грузовой,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,507676.80145919486,0.07142857142857142,7.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
2k,25617124.971711803,63.46249492412396,2,17,33,,55.682887127115094,37.44683516594772,,,18.67953089135893,евроремонт,монолитные железо-керамзитно бетонные,1961,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,403657.7036931774,0.5151515151515151,65.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
1k,19143419.631555807,42.164618830858984,1,13,15,,55.716516760307975,37.44654848367439,,,8.800153926380297,с мебелью,кирпичные,1950,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,454016.1908814726,0.8666666666666667,76.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,15558809.944570286,30.865021556747884,0,3,28,,55.71658406820797,37.431603110875656,,,6.419889923047969,евроремонт,сборно-монолитный железобетонный каркас,2023,3.0,не угловая,грузовой,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,504091.98373518494,0.10714285714285714,3.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
3k,33691190.11910866,74.1116680516252,3,11,16,,55.659515983274694,37.47043305328277,,,10.407917941003092,косметический ремонт,панельные,1990,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,454600.3484315024,0.6875,36.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
studio,18454770.400683094,23.671420475360108,0,18,21,,55.69410594326962,37.46032782930556,,,8.600025426509895,unknown,монолитные,2002,2.68,не угловая,unknown,,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,779622.4320332997,0.8571428571428571,24.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
all,24162429.29166367,80.15241966457891,3,3,31,,55.67102249171704,37.440705013014735,,,26.93730258104356,чистовая отделка,монолитные,2000,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,301456.0183308049,0.0967741935483871,26.0,,0,1,geo_cluster_bootstrap_mixup_tail_v3,0
